status_id,permalink,post_type,sharetext,headline,link,full_picture,created_time,date,hour,page_total_likes,page_new_likes,post_impressions,post_reach,post_reach_fan_unique,post_reach_viral_unique,comments_on_post,likes_on_post,shares_on_post,total_comments,total_likes,total_shares,comments_on_shares,likes_on_shares,shares_on_shares,link_clicks,photo_view,video_play,other_clicks,post_negative_feedback,post_story_adds,post_stories,post_storytellers,post_consumptions,post_engaged_users,post_engaged_fan,post_video_complete_views_30s_autoplayed,post_video_complete_views_30s_clicked_to_play,post_video_complete_views_30s_organic,post_video_complete_views_30s_paid,post_video_complete_views_30s_unique,post_video_avg_time_watched,post_video_complete_views_organic_unique,post_video_length,post_video_views,post_video_views_autoplayed,post_video_views_clicked_to_play,post_video_views_10s_unique,post_video_views_10s_autoplayed,post_video_views_10s_clicked_to_play,post_video_views_10s_sound_on,post_video_views_sound_on,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40
150424302108405_209692646181570,https://www.facebook.com/150424302108405_209692646181570,photo,Pain for pleasure.,Timeline Photos,https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/209692646181570/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17457673_209692646181570_8364284384258944623_n.jpg?oh=baf558daae9910cf7815de1661e441d1&oe=59EDF288,25/03/2017 11:00,25/03/2017,11:00,46325,349,73416,53387,3996,49427,22,221,108,57,571,116,35,350,8,2,1699,0,346,2,744,744,645,2047,2294,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_210110956139739,https://www.facebook.com/150424302108405_210110956139739,video,"I'm watching, how bout Y'all?",,https://www.facebook.com/WeAreBadHombres/videos/210110956139739/,https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17503944_210111616139673_9118420435053051904_n.jpg?oh=a8b7f62c9ca6ab08824fda8f95ed487e&oe=5A37C982,26/03/2017 16:00,26/03/2017,16:00,46541,224,310808,195592,3821,192434,36,135,111,93,371,116,57,236,5,100,87,4227,7922,17,580,580,509,12336,9980,639,17979,2427,20406,0,20406,4207,20373,9791,62608,58614,3994,20406,17979,2427,11588,19908,0.8672,1,0.9979,0.9894,0.9097,0.7291,0.6228,0.5383,0.4753,0.4136,0.3686,0.3378,0.2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_211514882666013,https://www.facebook.com/150424302108405_211514882666013,photo,Finally a real man!,Timeline Photos,https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/211514882666013/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17554435_211514882666013_1729033969029508473_n.jpg?oh=3b8ce655019404e8eba9c1f46d80d43c&oe=59F690EA,27/03/2017 11:00,27/03/2017,11:00,46728,213,24580,16571,1679,15194,16,57,13,38,104,15,22,47,2,4,853,0,68,2,157,157,143,925,936,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_211559122661589,https://www.facebook.com/150424302108405_211559122661589,link,"Mess with the bull, get the horns...","If You Were A Bullfighter, This Would Be Your Worst Nightmare Come True",https://www.wearemitu.com/bad-hombres/this-guy-literally-grabbed-the-bull-by-the-horns-with-his-ass/,https://scontent.xx.fbcdn.net/v/t45.1600-4/17508215_6074757881909_4802840633221840896_n.png?oh=36324a382e4e52fc5a5f88c63f280c35&oe=59EF95E6,27/03/2017 14:00,27/03/2017,14:00,46728,213,117657,74015,1679,72446,0,5,4,2,60,4,2,55,0,293,200,0,420,2,66,66,60,913,814,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_212064962611005,https://www.facebook.com/150424302108405_212064962611005,photo,Upcoming video game for summer lol.,Timeline Photos,https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/212064962611005/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17626373_212064962611005_1520961464347670148_n.jpg?oh=d0f316704fcb1f49bc846cacb9bd65b6&oe=5A37E267,28/03/2017 11:00,28/03/2017,11:00,46841,126,31773,20922,1825,19437,7,86,31,17,164,32,10,78,1,2,911,0,111,4,213,213,184,1024,1049,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_212057739278394,https://www.facebook.com/150424302108405_212057739278394,link,"If she's not satisfied, she's gonna write a Yelp! review about how selfish you are in bed.","According To Most Women, This Turns Them Off More Than Anything",https://www.wearemitu.com/bad-hombres/you-dont-even-know-you-do-this-and-its-turning-most-women-off/,https://scontent.xx.fbcdn.net/v/t45.1600-4/17266517_6074827009709_6599609471012438016_n.png?oh=3cf2322981de82fc7a6f6e17c70a0c18&oe=59FE69FD,28/03/2017 17:00,28/03/2017,17:00,46841,126,23332,16185,2055,13432,0,9,3,0,15,3,0,6,0,143,2,0,39,1,18,18,18,184,190,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_212149049269263,https://www.facebook.com/150424302108405_212149049269263,photo,Why does she always have to do that?,Timeline Photos,https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/212149049269263/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17499527_212149049269263_8507540209301726223_n.jpg?oh=9a2bd263984d33019923a4252572c752&oe=5A05A9DD,29/03/2017 11:00,29/03/2017,11:00,46969,134,42257,28756,2202,26457,13,155,70,50,441,71,37,286,1,3,1030,0,218,3,562,562,508,1251,1507,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_212532089230959,https://www.facebook.com/150424302108405_212532089230959,link,He's baaaaaaack!,He Called The Cancellation Of 'Lopez Tonight' 'A Blow To Diversity.' Now 'Lopez' Returns With A Transgender Actress And Way More People Of Color,https://www.wearemitu.com/bad-hombres/in-this-season-2-trailer-for-lopez-george-lopez-is-one-mean-s-o-b/,https://scontent.xx.fbcdn.net/v/t45.1600-4/17508808_6074883486909_145015310141882368_n.png?oh=91500d6f6f0441fd5723469d3fc5016d&oe=59F17378,29/03/2017 14:00,29/03/2017,14:00,46969,134,25426,16724,2464,13456,1,34,5,2,49,5,1,15,0,158,2,0,88,1,56,56,53,248,278,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150424302108405_212165085934326,https://www.facebook.com/150424302108405_212165085934326,video,"A cop, playing soccer?!",,https://www.facebook.com/WeAreBadHombres/videos/212165085934326/,https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17584819_212165105934324_5633054036262387712_n.jpg?oh=90dcdc1391c3a8aa74b6917e21f4ec2b&oe=59F4907B,29/03/2017 16:00,29/03/2017,16:00,46969,134,9479385,5974446,50143,2482956,857,13978,10253,2242,32731,10431,1385,18753,178,191,542,97159,246579,176,45404,45404,39693,344471,310829,8111,1061643,65402,1126920,125,1091241,27273,572127,85502,1952064,1866640,85424,1436209,1392159,74913,1053794,1285224,0.8518,1,0.8821,0.7927,0.7636,0.7394,0.6864,0.6648,0.6552,0.6512,0.6307,0.6076,0.5895,0.5836,0.5797,0.5751,0.539,0.5217,0.5178,0.516,0.5034,0.4765,0.47,0.4632,0.4523,0.4348,0.4285,0.4251,0.4223,0.401,0.3922,0.3898,0.3884,0.3877,0.3862,0.379,0.3607,0.3316,0.2971,0.2603,0.0809
150424302108405_212661402551361,https://www.facebook.com/150424302108405_212661402551361,video,You know how we get down! (Lowriders Movie),,https://www.facebook.com/WeAreBadHombres/videos/212661402551361/,https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/17695554_212662042551297_2346186581917827072_n.jpg?oh=7742a0dd2e8a489e615a23452a30d32a&oe=5A02903D,30/03/2017 11:00,30/03/2017,11:00,49261,2319,2254638,1426838,22911,875500,123,2025,1211,511,4765,1256,388,2740,45,114,140,38050,76224,108,6532,6532,5848,114528,97267,3471,189072,25908,214980,0,214980,13190,131782,42985,516275,479398,36877,311886,284975,32374,222575,285490,0.8431,1,0.9969,0.9726,0.8805,0.7823,0.7321,0.6897,0.6542,0.6187,0.5868,0.5693,0.5568,0.5441,0.526,0.5069,0.4935,0.4832,0.4746,0.467,0.4596,0.4505,0.4426,0.4388,0.4343,0.4302,0.4258,0.4237,0.4204,0.4184,0.4151,0.4115,0.4086,0.4059,0.4035,0.3994,0.3975,0.331,0.2558,0.1915,0.1327
