"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40"
"1405630409737397_1823083911325376","https://www.facebook.com/1405630409737397_1823083911325376","video","""I have scars that tell the untold recollections of my youth.""","Bad Hombres","https://www.facebook.com/WeAreBadHombres/videos/286995341784633/","https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/21153961_286995371784630_8916728281206620160_n.jpg?oh=348a18be77360e629b80ff834e74dab6&oe=5A164924","2017-08-27 10:00:57","2017-08-27","10:00","3640100","1963","384288","262747","255949","1223","6","273","0","14","291","0","8","18","0","68","32","0","4462","18","305","305","287","4562","3948","3795","0","0","0","0","0","0","0","113918","56663","56171","492","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1822060214761079","https://www.facebook.com/1405630409737397_1822060214761079","link","""The fact that I didn’t learn about any of this s••• when I was in high school or elementary school is a testament to the fact that we have an inability to take accountability for our action across the world.""","This Art Exhibition Reflects On Lasting Impact Of Salvadoran Civil War","https://wearemitu.com/identities/art-exhibition-reflects-lasting-impact-salvadoran-civil-war/","https://scontent.xx.fbcdn.net/v/t45.1600-4/21011746_6094235849326_2819983622843400192_n.png?oh=6babff33abc30bf4c1ff955078a1fc25&oe=5A188916","2017-08-27 09:00:00","2017-08-27","09:00","3640100","1963","421450","295660","259560","35228","69","1204","458","143","1594","466","74","390","8","3819","31","0","2562","28","2203","2203","1857","6412","6318","5155","30","1","31","0","30","0","25","0","97","96","1","36","37","1","11","21","0.6571","1","0.6143","0.4571","0.6714","0.6286","0.6286","0.6143","0.6143","0.6","0.6143","0.6143","0.6143","0.6143","0.6","0.5857","0.5429","0.5143","0.5143","0.5143","0.5143","0.5143","0.4857","0.3857","0.3857","0.3857","0.3857","0.3857","0.3857","0.3857","0.3857","0.3857","0.3857","0.3857","0.3857","0.3571","0.3571","0.3571","0.1286","0.1286","0.1286"
"1405630409737397_1823027924664308","https://www.facebook.com/1405630409737397_1823027924664308","photo","Tag someone who's still bitter about yesterday's fight.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823027561331011/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21034530_1823027561331011_9110359421436934699_n.jpg?oh=f6b9f683880898c290248ea235bbb1ed&oe=5A2C5211","2017-08-27 08:08:00","2017-08-27","08:08","3640100","1963","380809","261036","226530","30989","231","2698","508","358","3063","519","127","365","11","48","1730","0","3311","47","3940","3940","3583","5089","7500","6622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1823006741333093","https://www.facebook.com/1405630409737397_1823006741333093","photo","Perfect match.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823006481333119/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21105572_1823006481333119_1959946305468290810_n.jpg?oh=a74b9a4c43a63dcff0e15b47b741779e&oe=5A1421C9","2017-08-27 07:04:11","2017-08-27","07:04","3640100","1963","482455","329724","273495","57571","424","4729","657","1028","6004","670","604","1275","13","25","1153","0","2464","14","7702","7702","6800","3642","8709","6792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1821947234772377","https://www.facebook.com/1405630409737397_1821947234772377","link","The Cali Cartel looks even more terrifying than Escobar's.","Narcos Season Three Will Focus On The Cali Cartel, Check Out This Behind The Scenes Video To Find Out Why","https://wearemitu.com/entertainment/this-behind-the-scenes-narcos-season-three-trailer-is-promising-some-major-high-stakes-and-explosive-characters/","https://scontent.xx.fbcdn.net/v/t45.1600-4/c23.12.750.400/p796x416/20864740_6094230895526_1233573839305179136_n.png?oh=1757e49d967eb63861f9bfa663e58b42&oe=5A1B8C07","2017-08-27 07:00:00","2017-08-27","07:00","3640100","1963","242910","175459","167410","5837","51","636","59","90","690","60","39","54","1","1629","46","0","1230","21","840","840","786","2905","3197","3023","19","0","19","0","19","0","19","0","37","37","0","20","20","0","1","3","0.6667","1","0.7407","0.7037","1","1","1","1","1","1","0.963","0.963","0.963","0.8889","0.8889","0.8889","0.8519","0.8519","0.8519","0.8519","0.8519","0.8519","0.8519","0.8519","0.8519","0.8519","0.8519","0.8519","0.8519","0.7778","0.7778","0.7778","0.7407","0.7407","0.7407","0.7037","0.7037","0.7037","0.3704","0.3704","0.3704"
"1405630409737397_1822808841352883","https://www.facebook.com/1405630409737397_1822808841352883","photo","That's like 1/8 of a shrimp.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1822808354686265/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21077403_1822808354686265_1727518077201879076_n.jpg?oh=cab5025eb3b09da978b2ee5de477e672&oe=5A58C32C","2017-08-27 04:00:01","2017-08-27","04:00","3640100","1963","245614","176273","164673","6866","113","1111","99","182","1188","101","69","77","2","6","980","0","636","13","1471","1471","1394","1622","2623","2405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1822785828021851","https://www.facebook.com/1405630409737397_1822785828021851","photo","Doesn't matter if you're 88, your mom will still ask this.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1822784824688618/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21149938_1822784824688618_4598558041040266878_n.jpg?oh=3af4c1ea33a7e682e02f0286e46471a2&oe=5A137928","2017-08-26 20:58:12","2017-08-26","20:58","3638946","2150","516863","350879","290887","53748","400","5918","739","653","6653","760","253","735","21","33","2213","0","2688","37","8066","8066","7543","4934","10562","9129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1822011858099248","https://www.facebook.com/1405630409737397_1822011858099248","link","Miguel is really changing things up with ""Sky Walker.""","Fans Are Confused About Miguel's New Sound And Not In A Good Way","https://wearemitu.com/entertainment/fans-are-confused-about-miguels-new-sound-and-not-in-a-good-way/","https://scontent.xx.fbcdn.net/v/t45.1600-4/20865145_6094234252726_462115129312411648_n.png?oh=a8627dd4e43657bd92aa1baba66535a1&oe=5A236F69","2017-08-26 20:00:00","2017-08-26","20:00","3638946","2150","175757","118292","114026","651","15","55","8","19","72","8","4","17","0","1000","48","0","807","16","99","99","83","1855","1664","1586","3","1","4","0","4","0","4","0","10","9","1","5","4","1","3","3","0.7","0.7","0.7","0.7","1","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.1","0.1","0.1"
"1405630409737397_1822718274695273","https://www.facebook.com/1405630409737397_1822718274695273","photo","Snacks > Fight","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1822718051361962/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21105538_1822718051361962_3005511368508983232_n.jpg?oh=e1d602519be538ce0dde87f8f7c761ae&oe=5A1C7C75","2017-08-26 19:00:01","2017-08-26","19:00","3638946","2150","546714","356175","259108","94346","492","7010","957","1056","9640","997","564","2630","40","24","2040","0","2666","32","11693","11693","10895","4730","13417","10372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1822512938049140","https://www.facebook.com/1405630409737397_1822512938049140","photo","She'll say this forever.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1822512821382485/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21034528_1822512821382485_1753288836478864605_n.jpg?oh=614d153dfaf1be1b1c549ba4631bee28&oe=5A188BE1","2017-08-26 18:00:01","2017-08-26","18:00","3638946","2150","515751","335209","244773","86547","433","6868","1393","762","8278","1419","329","1410","26","28","1760","0","2266","24","10459","10459","9400","4054","11505","9326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1821930768107357","https://www.facebook.com/1405630409737397_1821930768107357","link","And she is going to be at the VMAs the next day. ??","Demi Lovato Will Be Singing The National Anthem At The Boxing Match, Maybe Next Time She'll Get Her Own Fight","https://wearemitu.com/entertainment/demi-lovato-is-set-to-sing-the-national-anthem-at-the-mayweather-vs-mcgregor-fight/","https://external.xx.fbcdn.net/safe_image.php?d=AQB8jbjIBoSo0zri&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F08%2F23102739%2FDemiNationalAnthem.jpg&_nc_hash=AQBVlivn6GAPfZia","2017-08-26 16:00:01","2017-08-26","16:00","3638946","2150","339674","236631","227561","2447","10","425","7","14","449","8","4","24","1","4129","50","0","2200","31","471","471","457","6379","6207","6034","134","15","149","0","149","0","150","0","242","222","20","156","140","16","54","79","0.4979","0.5319","0.5191","0.5106","1","0.9957","0.9957","0.9872","0.9872","0.9872","0.9787","0.9787","0.9787","0.9277","0.9277","0.9277","0.8638","0.8638","0.8596","0.834","0.8213","0.8213","0.8213","0.7957","0.7957","0.7957","0.7574","0.7574","0.7574","0.7277","0.7277","0.7277","0.7106","0.7106","0.7064","0.6766","0.6723","0.6723","0.2809","0.2766","0.234"
"1405630409737397_1822621108038323","https://www.facebook.com/1405630409737397_1822621108038323","video","Don't even need to get lip injections...","Fierce by mitú","https://www.facebook.com/fiercebymitu/videos/1886071581644873/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21154020_1886071748311523_4394076793091391488_n.jpg?oh=c215da1221340292b3464325523f9330&oe=5A1E0265","2017-08-26 15:06:46","2017-08-26","15:06","3638946","2150","229550","157732","151070","449","18","180","0","24","189","0","6","9","0","115","54","1","6059","11","213","213","207","6229","5786","5604","0","0","0","0","0","0","0","10771","41097","38540","2557","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1822512641382503","https://www.facebook.com/1405630409737397_1822512641382503","photo","Now you know.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1822512481382519/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21077376_1822512481382519_7725960001628540060_n.jpg?oh=73ec164a56fa81f4ac95767bb21aca42&oe=5A13E292","2017-08-26 14:00:01","2017-08-26","14:00","3638946","2150","1295003","872751","602627","248937","1718","13080","1870","3905","16866","2016","2187","3786","146","61","10551","0","15587","120","22787","22787","19944","26199","35683","27684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1821840728116361","https://www.facebook.com/1405630409737397_1821840728116361","link","Finish the line: ? Tu mi complemento mi....?","You’ve Heard Of Paulina, Luismi And Thalía, But Do You Remember These B-List Latino Pop Stars Of The 90s?","https://wearemitu.com/entertainment/youve-heard-paulina-luismi-thalia-remember-b-list-latino-pop-stars-90s/","https://scontent.xx.fbcdn.net/v/t45.1600-4/21012616_6094224535126_5099559776010895360_n.png?oh=d0db53d8b0953071ff2c682a1145b4be&oe=5A15C938","2017-08-26 13:00:00","2017-08-26","13:00","3638946","2150","282609","201023","188858","5623","88","344","43","168","387","44","80","43","1","3773","53","0","1723","21","599","599","508","5549","4891","4523","25","3","28","0","28","0","29","0","69","64","5","30","28","3","8","16","0.5538","0.6","0.5846","0.5692","1","1","1","0.9846","1","1","0.9385","0.9385","0.9385","0.9077","0.9077","0.9077","0.8","0.8","0.8","0.6769","0.6615","0.6615","0.6615","0.6308","0.6154","0.6154","0.5692","0.5692","0.5692","0.5385","0.5385","0.5385","0.5231","0.5231","0.5231","0.4615","0.4615","0.4615","0.0769","0.0615","0.0615"
"1405630409737397_1822510934716007","https://www.facebook.com/1405630409737397_1822510934716007","video","If I was a Disney princess.","","https://www.facebook.com/wearemitu/videos/1822510934716007/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21153960_1822511304715970_4605200347227488256_n.jpg?oh=cecaff9c70d30bfe2ebc2bfc503f7aa3&oe=5A304D63","2017-08-26 12:00:00","2017-08-26","12:00","3638946","2150","1520477","935629","683490","224874","2157","8872","2950","4260","13371","3031","2103","4499","81","60","180","9807","25254","54","20662","20662","17846","35301","37368","26459","53599","4358","57957","0","57957","3578","58032","10345","249189","240107","9082","58302","54020","4410","21713","60422","0.5146","1","0.9943","0.9838","0.9031","0.7739","0.5898","0.4669","0.3949","0.3351","0.2885","0.2485","0.0909","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1822505641383203","https://www.facebook.com/1405630409737397_1822505641383203","photo","Not be dramatic but...","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1822505201383247/?type=3","https://scontent.xx.fbcdn.net/v/l/t1.0-9/p720x720/21032639_1822505201383247_1426329270685387343_n.jpg?oh=7f5684785634f7debc765435b0ceb08d&oe=5A2A39D2","2017-08-26 11:51:06","2017-08-26","11:51","3638946","2150","255440","174598","147529","20726","143","1260","300","356","1787","309","213","527","9","28","669","0","1238","20","2452","2452","2113","1935","3350","2474","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1822016404765460","https://www.facebook.com/1405630409737397_1822016404765460","link","Seeing her on ""El Vacilón De La Manana"" was the best, though.","We Figured Out Why Cardi B. Has 'Bloody Shoes' And It's Because She's Killing The Game, Fam","https://wearemitu.com/entertainment/cardi-b-is-living-her-best-life-as-bodak-yellow-moves-up-the-charts-she-gets-booed-up-and-is-set-to-perform-at-the-vma-pre-party/","https://scontent.xx.fbcdn.net/v/t45.1600-4/20864783_6094234386726_416759858054823936_n.png?oh=07f954681724e2166615337713d96e05&oe=5A2AFDB1","2017-08-26 11:00:00","2017-08-26","11:00","3638946","2150","252872","171804","162997","3269","13","414","22","18","452","23","5","38","1","3567","29","0","1723","33","493","493","475","5319","4694","4478","54","4","58","0","58","0","42","0","142","138","4","75","71","4","33","44","0.6032","1","0.7698","0.6032","0.6429","0.6111","0.6032","0.5952","0.5952","0.5873","0.5714","0.5556","0.5238","0.5159","0.5079","0.5079","0.4841","0.4762","0.4762","0.4762","0.4603","0.4603","0.4603","0.4444","0.4444","0.4365","0.4365","0.4365","0.4365","0.4286","0.4286","0.4206","0.4206","0.4127","0.4206","0.4127","0.4048","0.3968","0.2619","0.1905","0.1032"
"1405630409737397_1822073241426443","https://www.facebook.com/1405630409737397_1822073241426443","video","Guys are actually worse than this","Guys are actually worse than this","https://www.facebook.com/wearemitu/videos/1822073241426443/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21123735_1822073288093105_8956600528494657536_n.jpg?oh=8354da5113b5badc5a3835b2638dafb0&oe=5A5F48E1","2017-08-26 10:00:00","2017-08-26","10:00","3638946","2150","1376987","829613","718428","51265","558","2341","399","978","2665","416","420","324","17","70","56","7630","40741","58","4059","4059","3444","48497","41379","34427","59203","5861","64856","208","65064","10239","28474","89897","206828","199605","7223","102132","96295","6724","59693","75862","0.5143","1","0.7132","0.5849","0.5238","0.4734","0.4438","0.4167","0.4034","0.391","0.3813","0.3574","0.3356","0.3209","0.3106","0.303","0.291","0.2848","0.2806","0.2742","0.2634","0.2553","0.2506","0.247","0.2405","0.2378","0.2355","0.2317","0.2291","0.227","0.2233","0.2158","0.2105","0.2088","0.2068","0.2025","0.1998","0.1957","0.1356","0.0603","0.0176"
