status_id,permalink,post_type,sharetext,headline,link,full_picture,created_time,date,hour,page_total_likes,page_new_likes,post_impressions,post_reach,post_reach_fan_unique,post_reach_viral_unique,comments_on_post,likes_on_post,shares_on_post,total_comments,total_likes,total_shares,comments_on_shares,likes_on_shares,shares_on_shares,link_clicks,photo_view,video_play,other_clicks,post_negative_feedback,post_story_adds,post_stories,post_storytellers,post_consumptions,post_engaged_users,post_engaged_fan,post_video_complete_views_30s_autoplayed,post_video_complete_views_30s_clicked_to_play,post_video_complete_views_30s_organic,post_video_complete_views_30s_paid,post_video_complete_views_30s_unique,post_video_avg_time_watched,post_video_complete_views_organic_unique,post_video_length,post_video_views,post_video_views_autoplayed,post_video_views_clicked_to_play,post_video_views_10s_unique,post_video_views_10s_autoplayed,post_video_views_10s_clicked_to_play,post_video_views_10s_sound_on,post_video_views_sound_on,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40
1405630409737397_1823218724645228,https://www.facebook.com/1405630409737397_1823218724645228,video,For all the proud nalgonas <3,Fierce by mitú,https://www.facebook.com/fiercebymitu/videos/1886370928281605/,https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21154961_1886411274944237_33343656479948800_n.jpg?oh=1a3a9b60973804b9f09e7b5d38cf8216&oe=5A2C3D32,27/08/2017 15:01,27/08/2017,15:01,NA,NA,828858,544725,521190,23672,56,2543,0,105,2625,0,49,82,0,153,54,4,23729,37,2730,2730,2693,23940,21297,20564,0,0,0,0,0,0,0,150526,142249,138711,3538,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1822001924766908,https://www.facebook.com/1405630409737397_1822001924766908,link,"This song is popping, y'all.","If This Single Is Any Indicator, Kali Uchis New Album Is Going To Be Lit",https://wearemitu.com/entertainment/kali-uchis-has-released-a-new-spanish-language-single-nuestro-planeta/,https://scontent.xx.fbcdn.net/v/t45.1600-4/20864955_6094233626526_334193617209917440_n.png?oh=d3e08a0961b29b472826148e3a3fd153&oe=5A21ECA9,27/08/2017 16:00,27/08/2017,16:00,NA,NA,117007,78516,75086,435,3,124,18,4,133,18,1,9,0,350,57,0,425,9,155,155,143,832,813,773,100,13,113,0,113,0,16,0,313,298,15,179,165,14,92,116,0.5539,1,0.7435,0.6283,0.5465,0.4796,0.4424,0.4238,0.4126,0.3829,0.3606,0.3383,0.3048,0.2788,0.2491,0.223,0.2082,0.1822,0.1636,0.1524,0.145,0.1375,0.1338,0.1264,0.1264,0.1264,0.1264,0.1115,0.1041,0.1041,0.0855,0.0855,0.0818,0.0781,0.0743,0.0743,0.0669,0.0632,0.0558,0.0409,0.0186
1405630409737397_1823279421305825,https://www.facebook.com/1405630409737397_1823279421305825,photo,These are so bomb.,,https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823279201305847/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21106554_1823279201305847_4916938842552070028_n.jpg?oh=4da8c37568bd9a17f7fcc97731518046&oe=5A26E56A,27/08/2017 18:00,27/08/2017,18:00,NA,NA,419989,276049,236649,35548,417,3174,254,833,3519,262,416,345,8,10,1465,0,4111,22,4614,4614,4235,5586,7654,6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1823287744638326,https://www.facebook.com/1405630409737397_1823287744638326,photo,God no.,,https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823287661305001/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21077332_1823287661305001_2144854380175081068_n.jpg?oh=4c0ccfc45948572ad61bb102fca2837c&oe=5A1F880A,27/08/2017 19:00,27/08/2017,19:00,NA,NA,738205,480406,359960,127572,715,7467,1433,2063,10967,1465,1348,3500,32,40,2474,0,6425,63,14495,14495,12405,8939,16714,11306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1821708801462887,https://www.facebook.com/1405630409737397_1821708801462887,link,I did not see that coming! ?,Lin-Manuel Miranda Stripped Down In A Crosswalk to Give The Audience And Authentic Performance,https://wearemitu.com/entertainment/lin-manuel-miranda-and-james-corden-stopped-traffic-while-performing-hair-in-a-crosswalk/,https://scontent.xx.fbcdn.net/v/t45.1600-4/18508216_6094215144726_1220832732922249216_n.png?oh=2d28b7b717390a216b770035276fd461&oe=5A20A7E6,27/08/2017 20:00,27/08/2017,20:00,NA,NA,141718,96449,91595,750,7,97,12,9,133,14,2,36,2,698,151,0,349,10,156,156,143,1198,1152,1059,1,0,1,0,1,0,1,0,3,3,0,1,1,0,0,0,0,1,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0
1405630409737397_1823362197964214,https://www.facebook.com/1405630409737397_1823362197964214,photo,<f0><U+009F><U+0098><U+008D> The Dole Whip with Tajín!,,https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823361937964240/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21078472_1823361937964240_7986842264530611963_n.jpg?oh=787b758510a56d0b9146a0014ba7897e&oe=5A1820ED,27/08/2017 21:00,27/08/2017,21:00,NA,NA,1040058,705649,566095,138862,1053,11013,687,2243,12261,701,1190,1248,14,23,18864,0,14212,58,15205,15205,14064,33099,36803,30322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1823492361284531,https://www.facebook.com/1405630409737397_1823492361284531,photo,Why do I do this to myself?,,https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823492237951210/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21078660_1823492237951210_5643416358914072188_n.jpg?oh=c99cf27b60108be4c154ab6f0483c39d&oe=5A241DCD,28/08/2017 4:00,28/08/2017,4:00,3641446,2026,586250,401815,334324,66782,787,5396,818,1395,6614,850,608,1218,32,12,2525,0,2875,42,8859,8859,7811,5412,10550,8626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1823492477951186,https://www.facebook.com/1405630409737397_1823492477951186,photo,Pure magic.,,https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823492387951195/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21106552_1823492387951195_5138805549220807311_n.jpg?oh=f4c8d972adfce52cebd4eeaa20958fe9&oe=5A14FE60,28/08/2017 6:00,28/08/2017,6:00,3641446,2026,289618,212422,180531,26313,137,2590,443,284,3337,451,147,747,8,41,1042,0,1376,13,4072,4072,3764,2459,5202,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1821462254820875,https://www.facebook.com/1405630409737397_1821462254820875,link,Those first day ice-breakers kill me.,9 Of The Most Awkward High School Moments You Deal With When You’re An Introvert,https://wearemitu.com/identities/things-about-high-school-that-suck-when-youre-shy-and-anti-social/,https://scontent.xx.fbcdn.net/v/t45.1600-4/21012409_6094190518526_7980715677453385728_n.png?oh=00fa6d6215a7461b5205b8baf0976871&oe=5A19EDA6,28/08/2017 7:00,28/08/2017,7:00,3641446,2026,149157,100651,97792,409,3,89,7,4,92,7,1,3,0,1467,45,0,367,11,103,103,100,1879,1789,1643,0,0,0,0,0,0,0,0,3,3,0,2,2,0,1,1,1,1,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405630409737397_1823496981284069,https://www.facebook.com/1405630409737397_1823496981284069,photo,That's why ours is strong af.,,https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823496354617465/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21105681_1823496354617465_5416838845888824401_n.jpg?oh=b9d155836ecd07c09d20fdca442f9d17&oe=5A234B10,28/08/2017 8:00,28/08/2017,8:00,3641446,2026,2349217,1482868,867944,634285,9896,21310,4976,21451,32562,5090,11555,11252,114,96,13820,0,25912,175,59103,59103,50405,39828,67133,41971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1822081831425584,https://www.facebook.com/1405630409737397_1822081831425584,link,And some of them will totally surprise of you!,"These Latino Snacks Are Spicy, Salty, And Vegan",https://wearemitu.com/food/these-latino-snacks-arent-just-tasty-theyre-also-vegan/,https://scontent.xx.fbcdn.net/v/t45.1600-4/20864976_6094236771926_1671136792364974080_n.png?oh=cb99a9b0df733b1f20b11a7f95c07280&oe=5A2955FA,28/08/2017 9:00,28/08/2017,9:00,3641446,2026,426839,295495,221153,71503,260,1310,188,488,1713,191,228,403,3,4038,16,0,2192,22,2392,2392,2079,6246,6591,5452,3,1,4,0,4,0,2,0,25,23,2,10,8,2,3,5,0.9286,1,0.6429,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.2143,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429,0.1429
1405630409737397_1823695814597519,https://www.facebook.com/1405630409737397_1823695814597519,video,Colored Damaged Hair Transformation,Fierce by mitú,https://www.facebook.com/fiercebymitu/videos/1886754864909878/,https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/21190351_1886755528243145_1024165673632268288_n.jpg?oh=7f058fc0501dd329bb9f8abb8a6354c1&oe=5A245158,28/08/2017 10:02,28/08/2017,10:02,3641446,2026,1951536,1141296,1083595,52855,261,5338,0,369,5472,0,108,134,0,1150,0,2,73216,107,5841,5841,5733,74368,60854,58986,0,0,0,0,0,0,0,334185,492207,483766,8441,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1822008954766205,https://www.facebook.com/1405630409737397_1822008954766205,link,'¿Y quién te va a cuidar cuando estés enferma?',"If You Tell Your Mom You Want To Move Out, She'll Laugh And Tell You These 9 Things",https://wearemitu.com/relationships/here-are-some-not-so-subtle-ways-your-latina-mom-tries-to-convince-to-not-move-out/,https://scontent.xx.fbcdn.net/v/t45.1600-4/c20.10.560.300/p600x313/20864954_6094234137526_1364457994078650368_n.png?oh=e0c8f5e81c2aa938d38ae132b9dbde72&oe=5A1F5A8F,28/08/2017 11:00,28/08/2017,11:00,3641446,2026,205009,141309,133642,3324,46,287,35,86,327,36,40,40,1,2803,10,0,1058,12,449,449,397,3871,3532,3197,28,6,34,0,33,0,9,0,181,172,9,93,89,6,37,57,0.7619,1,0.5524,0.3524,0.2952,0.2667,0.2476,0.2381,0.2095,0.2,0.2,0.2,0.181,0.1714,0.1619,0.1619,0.1524,0.1429,0.1524,0.1429,0.1429,0.1333,0.1333,0.1333,0.1238,0.1238,0.1238,0.1238,0.1238,0.1238,0.1238,0.1143,0.0952,0.1048,0.1048,0.0952,0.0952,0.0952,0.0857,0.0857,0.019
1405630409737397_1823765887923845,https://www.facebook.com/1405630409737397_1823765887923845,video,Being an adult has me like...,,https://www.facebook.com/wearemitu/videos/1823765887923845/,https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21201165_1823766314590469_2533125647656550400_n.jpg?oh=73a6a60787b5e5c929ee431e2e60406d&oe=5A14E976,28/08/2017 12:00,28/08/2017,12:00,3641446,2026,3370553,2002568,969139,1049200,4963,17199,10572,11225,33716,10978,6262,16517,406,207,119,28913,140767,130,55919,55919,46758,170006,155255,78408,35965,2651,38616,0,38596,4912,36654,27369,655912,629615,26297,200012,192586,16214,146591,262398,0.5397,1,0.9946,0.9778,0.7749,0.6209,0.5217,0.4594,0.4103,0.3633,0.3132,0.2698,0.2263,0.1997,0.1725,0.1548,0.1397,0.1306,0.1198,0.1098,0.0972,0.0876,0.0793,0.0732,0.0669,0.0625,0.0584,0.0553,0.022,,,,,,,,,,,,
1405630409737397_1823737547926679,https://www.facebook.com/1405630409737397_1823737547926679,link,She *almost* had a wardrobe malfunction.,Cardi B Pretty Much Saved The 2017 MTV VMAs After All Those Bad Katy Perry Jokes,https://wearemitu.com/entertainment/cardi-b-and-alessia-cara-pretty-much-saved-the-2017-mtv-vmas/,https://scontent.xx.fbcdn.net/v/t45.1600-4/c23.12.750.400/p796x416/21011880_6094336521726_2963461961758539776_n.png?oh=f28fcb4b4e5b779e66cd57dcbf3624a2&oe=5A16D452,28/08/2017 13:00,28/08/2017,13:00,3641446,2026,824600,553775,502553,38069,77,2292,107,196,2454,108,119,162,1,29637,30,0,9101,85,2758,2758,2514,38768,33381,30924,10,3,13,0,13,0,11,0,221,206,15,76,65,11,55,99,0.5646,0.5742,0.9043,1,0.9952,0.9665,0.8134,0.7847,0.6651,0.5789,0.5215,0.5215,0.4545,0.4019,0.378,0.3301,0.2871,0.2344,0.2249,0.2105,0.177,0.177,0.1579,0.1388,0.1388,0.1244,0.1148,0.11,0.11,0.0813,0.0718,0.0718,0.0718,0.0718,0.0574,0.0574,0.0574,0.0526,0.0526,0.0526,0.0239
1405630409737397_1823787937921640,https://www.facebook.com/1405630409737397_1823787937921640,photo,:unamused:,,https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1823787911254976/?type=3,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21106647_1823787911254976_713297503192492047_n.jpg?oh=14c8fe31715afd7614793802503f478c&oe=5A2AD30F,28/08/2017 14:00,28/08/2017,14:00,3641446,2026,329933,224955,204699,16111,215,1749,242,336,1947,251,121,198,9,202,1447,0,1764,27,2534,2534,2291,3413,4487,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405630409737397_1823290027971431,https://www.facebook.com/1405630409737397_1823290027971431,video,These Latina moms did not see this coming.,These Latina moms did not see this coming.,https://www.facebook.com/wearemitu/videos/1823290027971431/,https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21201386_1823290044638096_6340126672477487104_n.jpg?oh=ab506637d27cd35a5c88f5e210c06ec0&oe=5A5AF400,28/08/2017 15:00,28/08/2017,15:00,3641446,2026,4616136,2800957,1410546,1047126,5117,19257,6638,10647,27714,6773,5530,8457,135,997,102,41239,260936,607,45134,45134,36815,303274,246456,132769,382559,29865,411140,1284,403441,22725,116287,146793,940627,902790,37837,518490,490856,32858,337077,415119,0.6022,1,0.7367,0.5912,0.549,0.5332,0.5123,0.5005,0.4949,0.4889,0.4864,0.4824,0.4692,0.4589,0.4498,0.4278,0.4144,0.3913,0.3629,0.3434,0.3309,0.3199,0.3074,0.291,0.2733,0.2584,0.2443,0.2375,0.2251,0.2135,0.2059,0.1959,0.1783,0.1702,0.1625,0.1544,0.1493,0.1446,0.141,0.1084,0.0237
1405630409737397_1823843484582752,https://www.facebook.com/1405630409737397_1823843484582752,link,They were EVERYWHERE.,ICYMI: The Corona Girls From The Mayweather-McGregor Fight Creeped Everyone Out,https://wearemitu.com/no-pos-wow/icymi-corona-girls-mayweather-mcgregor-fight-creeped-everyone/,https://scontent.xx.fbcdn.net/v/t45.1600-4/c23.12.750.400/p796x416/21011804_6094343498526_2872806631047954432_n.png?oh=1c2863dc45aef9e3527aa7ef031360db&oe=5A16A0CD,28/08/2017 16:00,28/08/2017,16:00,3641446,2026,2746496,1673867,920611,754943,4543,11337,2784,10637,18688,2822,6094,7351,38,85877,43,0,68670,464,32147,32147,26088,154590,125427,67947,87,11,98,0,98,0,32,0,216,203,13,128,115,13,91,105,0.5795,1,0.7614,0.6364,0.6136,0.5795,0.5795,0.5682,0.5511,0.5398,0.5341,0.5284,0.5057,0.5057,0.5,0.4545,0.4489,0.4261,0.4148,0.4034,0.3807,0.3636,0.3523,0.3295,0.3239,0.3011,0.2784,0.2727,0.2557,0.2557,0.2557,0.233,0.2273,0.2102,0.1989,0.1875,0.1818,0.1875,0.1875,0.1705,0.0398
