"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40"
"1405630409737397_1825513947749039","https://www.facebook.com/1405630409737397_1825513947749039","photo","You have to yell this part when you sing it.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1825513707749063/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21150140_1825513707749063_7338509870436626877_n.jpg?oh=fd4ca31a0d96606d9de72b4b77f6cfd9&oe=5A1F8857","2017-08-30 21:57:14","2017-08-30","21:57","3644136","2051","389675","289384","244424","39838","593","5214","945","1028","6025","967","435","811","22","13","2444","0","5185","28","8020","8020","6907","7642","11743","10238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1825540234413077","https://www.facebook.com/1405630409737397_1825540234413077","link","Oct. 9 is officially Indigenous Peoples Day in LA.","Los Angeles City Council Votes To Replace Columbus Day With Indigenous Peoples Day","https://wearemitu.com/politics/la-city-council-votes-to-replace-columbus-day-with-indigenous-peoples-day/","https://external.xx.fbcdn.net/safe_image.php?d=AQC-uLBu2t5LpZGK&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F08%2F30161743%2F5188445791_580342d454_z.jpg&_nc_hash=AQBJDLDwH_wwidn-","2017-08-30 20:00:01","2017-08-30","20:00","3644136","2051","250361","186990","159626","20741","69","4615","499","175","5142","503","106","527","4","658","67","0","2823","16","5820","5820","5548","3548","7204","6309","7","1","8","0","8","0","6","0","13","12","1","9","8","1","3","3","0.7","1","1","1","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.1"
"1405630409737397_1825514404415660","https://www.facebook.com/1405630409737397_1825514404415660","photo","Love at first bite.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1825514287749005/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21151344_1825514287749005_3001309295167513869_n.jpg?oh=fa267a291da994d1370b84290e3ba2ec&oe=5A5A1815","2017-08-30 19:00:00","2017-08-30","19:00","3644136","2051","127223","90703","84905","3642","90","690","66","171","752","67","81","62","1","37","607","0","472","5","990","990","895","1116","1615","1452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1825563741077393","https://www.facebook.com/1405630409737397_1825563741077393","photo","Look what you made Betty do...","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1825563647744069/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21150219_1825563647744069_8062093472027257335_n.jpg?oh=9d1dd337582f68cfe5f60b297df3e7e5&oe=5A54BDE0","2017-08-30 18:00:00","2017-08-30","18:00","3644136","2051","416926","291433","260874","25828","312","3830","304","515","4175","316","203","345","12","55","8320","0","5096","22","5006","5006","4532","13471","14344","12928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1825531544413946","https://www.facebook.com/1405630409737397_1825531544413946","link","Here's what they had to say about their VMA performance.","Fifth Harmony Responds To Their VMAs Performance And It Was Definitely Not About Camila Cabello","https://wearemitu.com/entertainment/fifth-harmony-responds-to-their-vmas-performance-and-it-was-definitely-not-about-camila-cabello/","https://external.xx.fbcdn.net/safe_image.php?d=AQDO_VCL4EtR47tW&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F08%2F30111824%2FFifthHarmonyResponds.jpg&_nc_hash=AQDDWoDCltN5n7YM","2017-08-30 16:00:00","2017-08-30","16:00","3644136","2051","238967","163544","157963","804","33","137","6","53","153","6","20","16","0","6801","82","0","3056","24","212","212","185","9939","8365","8100","39","5","44","0","44","0","38","0","103","96","7","56","50","6","35","46","0.5455","1","0.9596","0.8687","0.7374","0.7071","0.6566","0.6364","0.6162","0.5758","0.5657","0.5657","0.5657","0.5253","0.5051","0.4545","0.4444","0.4444","0.4444","0.4343","0.4343","0.4343","0.4444","0.4343","0.4343","0.4343","0.4242","0.4242","0.4242","0.4242","0.4343","0.4242","0.4242","0.404","0.404","0.404","0.3939","0.3838","0.3838","0.3838","0.1212"
"1405630409737397_1825385777761856","https://www.facebook.com/1405630409737397_1825385777761856","video","Who has been caught listening to chisme?","Who has been caught listening to chisme?","https://www.facebook.com/wearemitu/videos/1825385777761856/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21252972_1825385811095186_8037568915464781824_n.jpg?oh=553a7b4428eac8da5215143af776b245&oe=5A160970","2017-08-30 15:00:00","2017-08-30","15:00","3644136","2051","671885","430150","400176","18926","458","1430","241","768","1577","249","310","147","8","153","98","3657","19344","20","2594","2594","2193","23252","19968","17774","30053","2696","32437","312","32749","6893","27631","44307","94270","90889","3381","48881","45991","3142","27236","34472","0.5094","1","0.985","0.8999","0.7352","0.6726","0.6185","0.566","0.5399","0.5197","0.5042","0.4894","0.477","0.459","0.4338","0.4138","0.4047","0.3966","0.3891","0.3825","0.3755","0.3685","0.3638","0.3593","0.3552","0.3528","0.351","0.3488","0.347","0.3442","0.3414","0.3383","0.3354","0.33","0.3234","0.3161","0.3111","0.3063","0.3003","0.2873","0.1056"
"1405630409737397_1825460627754371","https://www.facebook.com/1405630409737397_1825460627754371","photo","How dare you?","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1825460327754401/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21150198_1825460327754401_6039570313110147939_n.jpg?oh=f24d2736b8658074d27c4c0bcdf461fb&oe=5A5C3327","2017-08-30 13:55:48","2017-08-30","13:55","3644136","2051","360522","245321","223312","18037","773","2628","322","1303","2926","324","530","298","2","77","1353","0","2275","12","4553","4553","3982","3705","6058","5341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1825417837758650","https://www.facebook.com/1405630409737397_1825417837758650","video","Kendall and Kylie appropriate yet another culture.","Fierce by mitú","https://www.facebook.com/fiercebymitu/videos/1887612981490733/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21276981_1887613311490700_1465817298118901760_n.jpg?oh=152c86cc3e695624d2e83b2d70deae3a&oe=5A59F9D1","2017-08-30 13:00:50","2017-08-30","13:00","3644136","2051","1096190","677667","649552","33726","587","4039","1","1079","4243","1","492","204","0","113","98","11","90706","88","5323","5323","4785","90928","74988","71158","0","0","0","0","0","0","0","73043","288656","269102","19554","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1825406314426469","https://www.facebook.com/1405630409737397_1825406314426469","photo","Accurate.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1825406127759821/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21149916_1825406127759821_2860041889463840665_n.jpg?oh=c8c312659b61e83297e11d878ae635cb&oe=5A29795F","2017-08-30 12:00:00","2017-08-30","12:00","3644136","2051","3332860","1932202","724748","1283441","3849","32706","17081","14012","92798","17320","10163","60092","239","63","21049","0","39958","100","124130","124130","105436","61070","129892","57349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1825275294439571","https://www.facebook.com/1405630409737397_1825275294439571","link","I'm telling you, these tacos are slap-your-momma good.","After Getting Shut Down By Cops This Chef Went Guerrilla Style And Opened His Own Food Truck Because Nothing Was Going To Stop His Hustle","https://wearemitu.com/food/this-los-angeles-taco-truck-is-serving-up-gourmet-level-ingredients-in-a-no-frills-way-and-our-mouths-are-watering/","https://scontent.xx.fbcdn.net/v/t45.1600-4/c20.10.560.292/p600x313/21012118_6094448536326_4580613751106961408_n.png?oh=730acef4b690a222f93061c8fcdd2211&oe=5A546AE9","2017-08-30 11:00:00","2017-08-30","11:00","3644136","2051","145165","103680","97412","1444","15","341","28","27","372","28","12","31","0","1132","34","0","939","7","427","427","387","2105","2049","1887","13","0","13","0","13","0","2","0","74","74","0","26","27","0","12","19","1","0.4545","0.3182","0.2727","0.2727","0.2045","0.1818","0.1364","0.1364","0.1364","0.1364","0.1364","0.1364","0.1364","0.1364","0.1364","0.1364","0.1364","0.1364","0.1364","0.1136","0.0909","0.0909","0.0909","0.0909","0.0909","0.0909","0.0909","0.0682","0.0682","0.0682","0.0682","0.0682","0.0682","0.0455","0.0455","0.0455","0.0455","0.0455","0.0455","0"
