"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40"
"1405630409737397_1826860064281094","https://www.facebook.com/1405630409737397_1826860064281094","photo","Because it had AC.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1826859917614442/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21192664_1826859917614442_5608849177725937653_n.jpg?oh=f2e776209cb911c2dd3ca46b792a45d1&oe=5A59D05F","2017-09-03 08:00:00","2017-09-03","08:00","3651637","3103","727183","495228","415448","76969","762","8836","767","1445","10235","798","683","1399","31","75","2185","0","6421","28","12478","12478","11334","8681","16736","13849","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1405630409737397_1825267957773638","https://www.facebook.com/1405630409737397_1825267957773638","link","These are the stories we need to hear.","This Brain Surgeon Credits Believing In Himself For Getting Him Through College After Being An Undocumented Immigrant","https://wearemitu.com/things-that-matter/he-started-as-an-undocumented-farm-worker-and-became-one-of-the-leading-brain-surgeons-in-the-country/","https://scontent.xx.fbcdn.net/v/t45.1600-4/21011844_6094447866526_833484776550694912_n.png?oh=de80e6f333d2c2154785390b809dbdea&oe=5A506CD0","2017-09-03 07:00:00","2017-09-03","07:00","3651637","3103","234188","178384","169240","3745","9","487","68","18","543","70","9","56","2","1399","21","0","875","12","631","631","580","2295","2325","2127","17","5","22","0","22","0","23","0","34","29","5","22","17","5","11","12","0.4848","0.4848","0.4545","0.4545","0.4545","0.9091","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.9091","0.8788","0.8788","0.8788","0.8788","0.7273","0.7273","0.7273","0.7273","0.697","0.697","0.697","0.697","0.697","0.1818","0.1818","0.1818","0.1818"
"1405630409737397_1827601054206995","https://www.facebook.com/1405630409737397_1827601054206995","photo","🙄","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1827600630873704/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21271131_1827600630873704_5711124605911773473_n.jpg?oh=c6cf8a57b0855fbb2f034e9ef897953f&oe=5A56FDD3","2017-09-03 04:00:00","2017-09-03","04:00","3651637","3103","371953","271304","246664","17165","294","2392","296","481","2618","305","187","226","9","27","1121","0","2017","22","3404","3404","3006","3165","5293","4635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1405630409737397_1826285931005174","https://www.facebook.com/1405630409737397_1826285931005174","link","ICE wants to become less transparent about what is happen in their facilities.","The ACLU Is Warning Everyone About ICE's Request To Start Destroying Documents About Rights Abuses","https://wearemitu.com/things-that-matter/immigration-officials-want-to-start-destroy-documents-of-sexual-assault-complaints-and-deaths-in-custody/","https://scontent.xx.fbcdn.net/v/t45.1600-4/21012358_6094539351726_1620307327590596608_n.png?oh=d3ce555faabf1989374c0aa01eeeac67&oe=5A15CDCC","2017-09-02 20:00:00","2017-09-02","20:00","3649432","2565","240211","162504","154120","7239","12","452","163","83","491","164","71","39","1","1830","59","0","1601","15","738","738","632","3490","3304","2988","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","3","0.6","1","0.8","0.8","1","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1405630409737397_1827601627540271","https://www.facebook.com/1405630409737397_1827601627540271","photo","Every single time.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1827601274206973/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21192536_1827601274206973_5921860357314256543_n.jpg?oh=90a0edd94b58c0bdd634697fd8195597&oe=5A1BC269","2017-09-02 19:00:00","2017-09-02","19:00","3649432","2565","450939","318087","298801","16898","321","2153","232","486","2366","245","165","213","13","81","2695","0","1994","57","3097","3097","2904","4770","6645","5837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1827599070873860","https://www.facebook.com/1405630409737397_1827599070873860","photo","LOL","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1827598924207208/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21192188_1827598924207208_1357613306231920598_n.jpg?oh=4c825924df8bdced51266368e540e86a&oe=5A22F89C","2017-09-02 18:00:00","2017-09-02","18:00","3649432","2565","918456","599898","456310","148241","1382","12225","1853","2974","16135","1895","1592","3910","42","20","3323","0","6333","40","21004","21004","18864","9676","23567","17009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1825012411132526","https://www.facebook.com/1405630409737397_1825012411132526","link","Lisa 'left-eye' Lopes would be proud.","Someone Finally Made A Spanglish Version Of 'No Scrubs' So Latinas Can Now Tell Cornballs To Get Lost Bilingually","https://wearemitu.com/entertainment/tlcs-no-scrubs-gets-second-wind-with-wendy-sarmientos-spanglish-re-imagining-of-the-1999-classic-song/","https://scontent.xx.fbcdn.net/v/t45.1600-4/c20.10.560.292/p600x313/21141633_6094429548926_2910471123411927040_n.png?oh=8bd2109c6418ebcfaf46c2329ba17bd3&oe=5A5A15EB","2017-09-02 16:00:00","2017-09-02","16:00","3649432","2565","309734","228050","218478","5535","34","588","84","50","638","86","16","50","2","3045","63","0","1365","29","774","774","707","4473","4150","3840","113","17","130","0","123","0","75","0","295","270","25","186","171","21","93","123","0.4418","0.9897","1","0.9486","0.8493","0.7945","0.7534","0.7055","0.6712","0.661","0.6507","0.6404","0.6267","0.6164","0.6096","0.5822","0.5651","0.5514","0.5445","0.5274","0.524","0.5205","0.5171","0.5171","0.5137","0.4966","0.4726","0.4589","0.4452","0.4418","0.4384","0.4384","0.4315","0.4247","0.4007","0.3973","0.3425","0.3082","0.2568","0.2432","0.0959"
"1405630409737397_1827532107547223","https://www.facebook.com/1405630409737397_1827532107547223","video","Tag a FIERCE shorty!","Fierce by mitú","https://www.facebook.com/fiercebymitu/videos/1888448064740558/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21323954_1888448084740556_3590908056084414464_n.jpg?oh=38b5781a767f7f358b91ed32abd4ea68&oe=5A150E5B","2017-09-02 15:01:27","2017-09-02","15:01","3649432","2565","1048734","668128","635677","21007","542","2754","0","871","2831","0","329","77","0","140","46","4","22472","30","3702","3702","3461","22662","23312","22134","0","0","0","0","0","0","0","42942","167231","162266","4965","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1827398357560598","https://www.facebook.com/1405630409737397_1827398357560598","video","Omg the song lol.","","https://www.facebook.com/wearemitu/videos/1827398357560598/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21347753_1827398794227221_3530940412732637184_n.jpg?oh=b643f0317b83f8a0de666083a13581fa&oe=5A2385E2","2017-09-02 14:00:00","2017-09-02","14:00","3649432","2565","21094746","11566847","1843566","10090837","28616","102841","77999","84940","344753","79467","56324","241912","1468","294","465","481806","1425734","1121","509160","509160","417894","1908299","1490141","291815","506987","84844","591831","0","568641","9045","508919","34451","5920560","5461825","458735","2839284","2681276","338232","1726060","2446324","0.5687","1","0.9977","0.992","0.8963","0.8267","0.7523","0.6847","0.6258","0.5743","0.5255","0.4854","0.4528","0.4272","0.4064","0.392","0.3773","0.3607","0.3488","0.3342","0.2882","0.2382","0.2072","0.1836","0.168","0.1519","0.1412","0.1296","0.122","0.1139","0.1086","0.1026","0.0987","0.0944","0.0908","0.0863","0.0475","","","",""
"1405630409737397_1826816614285439","https://www.facebook.com/1405630409737397_1826816614285439","photo","Tag someone who thinks they're muy muy.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1826816574285443/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21272649_1826816574285443_3771780706671505439_n.jpg?oh=c2114390cbbdc51ba333aa8ad2d2b05c&oe=5A1BC2AD","2017-09-02 12:00:00","2017-09-02","12:00","3649432","2565","412726","293647","275627","17709","356","3323","313","631","3562","322","275","239","9","69","1243","0","2334","14","4515","4515","4112","3646","6517","5872","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1405630409737397_1825535121080255","https://www.facebook.com/1405630409737397_1825535121080255","link","No, we're not all blessed with the gift of winged eyeliner.","Fierce by mitú","https://fierce.wearemitu.com/the-beatdown/if-you-still-cant-get-your-fierce-cat-eyeliner-down-this-ones-for-you/","https://scontent.xx.fbcdn.net/v/t45.1600-4/21011846_6094424038926_5640823902683791360_n.png?oh=9c7b4bea5067c5242f3cc3f5b1bb7218&oe=5A144944","2017-09-02 11:00:00","2017-09-02","11:00","3649432","2565","58723","40137","38807","43","3","44","0","5","54","0","2","10","0","525","25","0","514","3","59","59","57","1064","915","886","31","1","32","0","31","0","24","0","81","80","1","39","40","1","21","29","0.425","1","1","0.775","0.6375","0.5625","0.525","0.5","0.4875","0.4625","0.4625","0.4625","0.4625","0.4375","0.4375","0.425","0.425","0.425","0.425","0.425","0.425","0.4125","0.4","0.3875","0.375","0.375","0.3625","0.35","0.3375","0.3375","0.3375","0.3375","0.3375","0.3375","0.325","0.325","0.325","0.325","0.3125","0.3","0.075"
"1405630409737397_1826991677601266","https://www.facebook.com/1405630409737397_1826991677601266","video","Who else loves their old car?","Who else loves their old car?","https://www.facebook.com/wearemitu/videos/1826991677601266/","https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21346403_1826991687601265_4521483596313133056_n.jpg?oh=807ab75d8a6687e93262cbb64936ca31&oe=5A55FFBE","2017-09-02 10:00:00","2017-09-02","10:00","3649432","2565","721701","476999","448141","16532","268","1051","211","406","1169","218","138","118","7","84","33","2142","11349","23","1793","1793","1588","13608","11982","10543","24151","1404","25324","231","25536","5788","17786","55998","86147","84359","1788","36777","35582","1568","16576","24406","0.4913","1","0.974","0.7057","0.5552","0.4964","0.4668","0.4328","0.4121","0.4038","0.3957","0.3881","0.3789","0.3676","0.3591","0.3509","0.3426","0.3371","0.3311","0.3266","0.3153","0.302","0.2923","0.287","0.2826","0.2777","0.2664","0.2576","0.2541","0.2476","0.2433","0.2404","0.2384","0.2309","0.2226","0.2205","0.2186","0.2175","0.2162","0.2122","0.0893"
"1405630409737397_1825526751081092","https://www.facebook.com/1405630409737397_1825526751081092","link","Who knew reggaeton and sword fight matched up so perfectly?","Ozuna Is The Only Reggaeton Artist That Would Put Samurai And A Japanese Sword Fight In His Music Video And Surprisingly It Works Great","https://wearemitu.com/entertainment/reggaeton-and-latin-trap-artist-ozuna-releases-samurai-inspired-music-video-for-una-flor-and-racks-up-3-million-views-in-only-24-hours/","https://scontent.xx.fbcdn.net/v/t45.1600-4/c20.10.560.292/p600x313/21012417_6094469388126_8383643271208894464_n.png?oh=0ef8b9f088cb347692b1510a3f0f6cd8&oe=5A5B3F81","2017-09-02 09:00:00","2017-09-02","09:00","3649432","2565","172566","126500","121392","593","18","146","17","22","160","18","4","14","1","904","54","0","675","16","200","200","182","1633","1595","1489","0","0","0","0","0","0","0","0","2","2","0","2","2","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0"
"1405630409737397_1826866864280414","https://www.facebook.com/1405630409737397_1826866864280414","photo","I hate that!","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1826866680947099/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21192610_1826866680947099_7929181662572925037_n.jpg?oh=4cb693e88c652e08ad0fa3063b84448c&oe=5A1BE02E","2017-09-02 08:00:00","2017-09-02","08:00","3649432","2565","748114","506987","427821","75172","805","7886","1103","1305","9042","1131","500","1156","28","88","5817","0","4773","59","11478","11478","10314","10678","17663","15273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1405630409737397_1825557064411394","https://www.facebook.com/1405630409737397_1825557064411394","link","His death was so unexpected.","The International Sports Community Is Mourning The Unexpected Drowning Death Of A Record Setting Runner","https://wearemitu.com/entertainment/olympic-runner-david-torrence-found-dead-in-an-arizona-swimming-pool/","https://scontent.xx.fbcdn.net/v/t45.1600-4/21011951_6094472505526_2388606925928398848_n.png?oh=24ff20e96bf0757602a2deac9ea5ab94&oe=5A61031E","2017-09-02 07:00:00","2017-09-02","07:00","3649432","2565","228741","157985","152530","811","4","149","12","9","170","13","5","21","1","3377","97","0","667","21","192","192","182","4141","3827","3630","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1405630409737397_1826861854280915","https://www.facebook.com/1405630409737397_1826861854280915","photo","Tag them.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1826861590947608/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21192049_1826861590947608_8186567417287549946_n.jpg?oh=c2004e8bdbf81f7c31db91b86f942400&oe=5A526398","2017-09-02 06:00:01","2017-09-02","06:00","3649432","2565","306455","203147","180507","20227","334","2503","265","730","2878","273","396","375","8","71","919","0","1452","18","3881","3881","3386","2442","4913","4090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1826860634281037","https://www.facebook.com/1405630409737397_1826860634281037","photo","All I need in life.","","https://www.facebook.com/wearemitu/photos/a.1405639273069844.1073741828.1405630409737397/1826860584281042/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/21314545_1826860584281042_7145555803843842915_n.jpg?oh=b1e9b4fc73569587c887d3d474dda7be&oe=5A576DC9","2017-09-02 04:00:00","2017-09-02","04:00","3649432","2565","207374","151336","141734","7239","68","1163","174","113","1277","176","45","114","2","23","1230","0","445","10","1566","1566","1408","1698","2711","2360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1405630409737397_1827092730924494","https://www.facebook.com/1405630409737397_1827092730924494","link","""We quietly went back to our corner and waited for our turn in line… but not anymore.""","After The VMA 'Despacito' Snub John Leguizamo Has Decided Enough Is Enough In This Impassioned Letter","https://wearemitu.com/things-that-matter/john-leguizamo-is-pissed-about-latino-underrepresentation-in-media-but-also-please-come-watch-his-show-on-broadway/","https://external.xx.fbcdn.net/safe_image.php?d=AQAgDz-uX6pH_3jZ&url=https%3A%2F%2Fdd2d9j2i66w9u.cloudfront.net%2Fwp-content%2Fuploads%2F2017%2F08%2F31163639%2FJohnny-Legz-e1504222637331.jpeg&_nc_hash=AQAb-cCYZinjSF7h","2017-09-01 20:00:00","2017-09-01","20:00","3647670","2624","646098","421997","344653","74690","56","2989","534","232","3477","540","176","488","6","22113","77","0","8281","58","4249","4249","3808","30471","27677","22205","4","0","4","0","4","0","2","0","19","18","1","10","9","1","4","5","0.9167","0.8333","1","0.9167","0.8333","0.6667","0.6667","0.6667","0.6667","0.6667","0.5833","0.5833","0.5","0.5","0.4167","0.4167","0.4167","0.4167","0.4167","0.4167","0.3333","0.3333","0.25","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.1667","0.0833"
